Unnamed: 0,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
16310,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16311,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16312,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16313,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16314,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16315,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16316,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16317,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16318,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16319,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16320,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16321,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16322,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16323,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16324,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16325,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16326,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16327,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16328,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16329,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16330,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16331,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16332,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16333,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16334,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16335,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16336,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16337,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16338,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16339,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16340,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16341,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16342,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16343,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16344,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16345,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16346,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16347,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16348,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16349,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16350,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16351,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16352,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16353,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16354,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16355,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16356,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16357,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16358,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16359,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16360,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16361,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16362,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16363,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16364,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16365,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16366,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16367,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16368,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16369,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16370,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16371,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16372,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16373,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16374,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16375,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16376,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16377,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16378,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16379,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16380,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16381,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16382,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16383,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16384,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16385,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16386,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16387,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16388,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16389,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16390,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16391,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16392,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16393,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16394,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16395,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16396,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16397,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16398,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16399,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16400,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16401,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16402,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16403,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16404,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16405,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16406,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16407,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16408,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16409,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16410,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16411,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16412,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16413,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16414,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16415,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16416,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16417,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16418,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16419,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16420,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16421,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16422,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16423,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16424,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16425,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16426,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16427,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16428,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16429,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16430,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16431,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16432,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16433,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16434,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16435,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16436,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16437,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16438,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16439,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16440,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16441,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16442,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16443,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16444,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16445,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16446,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16447,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16448,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16449,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16450,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16451,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16452,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16453,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16454,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16455,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16456,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16457,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16458,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16459,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16460,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16461,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16462,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16463,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16464,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16465,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16466,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16467,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16468,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16469,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16470,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16471,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16472,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16473,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16474,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16475,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16476,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16477,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16478,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16479,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16480,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16481,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16482,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16483,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16484,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16485,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16486,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16487,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16488,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16489,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16490,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16491,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16492,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16493,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16494,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16495,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16496,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16497,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16498,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16499,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16500,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16501,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16502,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16503,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16504,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16505,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16506,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16507,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16508,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16509,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16510,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16511,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16512,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16513,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16514,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16515,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16516,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16517,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16518,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16519,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16520,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16521,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16522,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16523,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16524,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16525,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16526,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16527,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16528,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16529,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16530,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16531,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16532,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16533,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16534,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16535,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16536,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16537,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16538,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16539,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16540,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16541,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16542,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16543,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16544,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16545,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16546,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16547,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16548,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16549,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16550,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16551,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16552,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16553,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16554,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16555,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16556,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16557,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16558,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16559,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16560,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16561,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16562,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16563,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16564,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16565,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16566,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16567,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16568,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16569,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16570,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16571,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16572,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16573,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16574,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16575,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16576,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16577,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16578,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16579,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16580,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16581,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16582,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16583,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16584,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16585,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
16586,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
